foodtype,shopname
日本料理,仓桥家精致日式料理(群光广场店)
火锅,瓜串儿(全国总店)
海鲜,虾搞
东南亚菜,娘惹裙厨(武商众圆广场店)
西餐,玛格利塔(新华家园店)
其他,什字餐饮(汉街店)
日本料理,浅草阁日本料理
日本料理,57度湘·铁板烧(武商广场店)
火锅,潮牛壹号潮汕牛肉火锅(汉口城市...
西餐,戈雅法餐厅(武广工贸店)
西餐,爱·那不勒斯比萨(万松园店)
烧烤,嚣夜音乐炭烧
西餐,秀玉红茶坊(街道口店)
西餐,摇滚披萨(长春街店)
韩国料理,james詹姆仕芝士排骨(新佳丽时尚...
自助餐,巴犀烧烤(新崇光店)
日本料理,仓桥家精致日式料理(武商众圆广...
火锅,捞旺盛哥锅物料理(唐家墩店)
湖北菜,荷花亭中餐厅(武汉摩尔城店)
西餐,气泡实验室Bubble Lab(京汉1903...
其他,楼兰新疆主题餐厅(世界城广场店)
面包甜点,微梦蛋糕 Vemoon cake(龙阳大道...
川菜,川流不息椒香川菜馆
创意菜,风波庄.武侠主题餐厅(江汉路店)
江浙菜,胖哥俩肉蟹煲(凯德广场店)
其他,桃园眷村(汉街店)
日本料理,赤熊(凯德广场.1818店)
火锅,满旗楼涮羊肉(汉口店)
湖北菜,慕恋厨房
江浙菜,南小馆(武汉天地店)
西餐,戈雅法餐厅(洪广旗舰店)
火锅,白家毛肚火锅馆
江浙菜,绿茶(武汉二店)
湖北菜,辣吗私厨(越秀店)
湖北菜,虾皇(江汉四路店)
粤菜,茶港港式茶餐厅(光谷步行街店)
面包甜点,酥妃皇后QueenSophie(壹方购物中...
火锅,掂档潮汕牛肉火锅(壹方购物中心...
西餐,秀玉红茶坊(光谷天地店)
韩国料理,本粥&拌饭(越秀星汇维港店)
川菜,鱼酷水果烤鱼(南国西汇城市广场...
粤菜,茶港港式茶餐厅(泛海城市广场店)
湖北菜,桃花醉小酒馆(新华路江汉北路店)
西餐,丹宁绘酒窖餐厅
烧烤,小张海鲜烧烤(百步亭店)
私房菜,汪小姐的后花园
火锅,重庆镇八方老火锅(积玉桥店)
湖北菜,四喜·白公馆
咖啡厅,草草集
其他,北疆饭店(珞珈创意城店)
咖啡厅,No Seat Coffee(洪山广场店)
烧烤,嘿啪音乐串烤吧
面包甜点,麦耕谈
湖北菜,丹青小厨
粤菜,悦兴小厨
海鲜,神玛海鲜烧烤(汉口城市广场店)
面包甜点,blue洛兰西点(粮道街店)
韩国料理,火炉火烤肉·芝士排骨(武汉荟聚...
川菜,金色雾都
湖北菜,老村长私募菜(徐东店)
火锅,见证80后冷锅串串(南湖平安店)
小吃快餐,武汉光谷凯悦酒店Lobby Lounge -...
湖北菜,鱼痴渔醉私房菜
面包甜点,royaltea皇茶(泛海CBD店)
烧烤,神玛海鲜烧烤(二七总店)
小吃快餐,何嫂糯米包油条
面包甜点,思蜜法式甜点餐厅(南国昙华林店)
西餐,千千寻比萨·MISS QIAN(长港路店...
川菜,炉堂印象(凯德广场.1818店)
西餐,高乐雅咖啡Gloria Jeans Coffee(...
川菜,川霸味道(花园道店)
火锅,捞旺盛哥锅物料理(武汉广场店)
面包甜点,面包与我Bread Or Me
川菜,川菜故事
其他,鑫泽园椰子鸡(武车路店)
湖北菜,桃花醉小酒馆(保利时代店)
西餐,蓝农田园严选牛扒屋(银泰创意城...
日本料理,三上日本料理(F6漫时区店)
川菜,余子饭堂辣舍(宝利金店)
自助餐,君瀛四海海鲜自助餐厅(新佳丽时...
西餐,Beer Barn啤酒超市
面包甜点,PETIT PARIS 小巴黎
日本料理,花见日本料理(武广店)
西餐,半秋山西餐厅(国贸店)
西餐,半秋山西餐厅(亚贸店)
面包甜点,朵苏法式甜品
川菜,成都里餐厅(中城国际店)
湖北菜,江南小观园
粤菜,茶港港式茶餐厅(世贸广场店)
湘菜,洞庭春湖湘菜馆(中南店)
小吃快餐,王师傅豆皮馆(高雄路店)
川菜,小麻巷
海鲜,罗氏十三活虾餐厅
火锅,鼎鼎潮牛潮汕牛肉火锅(汉口江滩...
咖啡厅,Memocafe
烧烤,喜来稀肉(凯德广场店)
火锅,百年川椒火锅(光谷店)
小吃快餐,馋艺堂(武汉天地店)
火锅,石尚蒸汽石锅鱼(汉口城市广场店)
湖北菜,十年(M+购物中心店)
小龙虾,肥肥虾庄(光谷店)
西餐,必胜客(汉街店)
日本料理,焱铁烧(武汉天地店)
海鲜,郑文琪龙虾盖浇饭(洪山广场店)
家常菜,刘胖子家常菜(长丰店)
日本料理,淵野辺
烧烤,Funs 烤吧(昙华林店)
火锅,大龙燚火锅(群光广场店)
川菜,重庆辣子鱼
火锅,久久红老火锅(原佬革命火锅)
火锅,烫锅鲜砂锅串串(摩尔城店)
日本料理,味藏日本料理(凯德广场.1818店)
西餐,武汉光谷凯悦酒店Damiano(当米亚...
湖北菜,食尚坊(京汉大道店)
日本料理,仓桥家精致日式料理(泛海城市广...
湖北菜,粗茶淡饭·壹号餐房
自助餐,泰玺铁板烧
湘菜,梁记粥铺(武商众圆店)
湖北菜,福宝漠北味坊(沙湖路店)
火锅,烫锅鲜砂锅串串(二七店)
火锅,陈记顺河牛肉店(武汉总店)
火锅,花一树(成都串串店)
韩国料理,Pelicana百利家炸鸡(m+购物中心...
湖北菜,荷花亭中餐厅(新世界百货店)
日本料理,久苑日式烧肉(凯德西城店)
川菜,炉鱼(武汉荟聚中心店)
面包甜点,初代宇治抹茶(光谷店)
日本料理,鸟焱居酒屋
烧烤,韩风阁厨匠
湘菜,蛙来哒(M+购物中心店)
烧烤,青瓦炭韩潮烤肉(武汉天地店)
火锅,老成都铜锅巷串串
其他,北疆饭店(保利广场店)
西餐,半秋山(意大利风情街店)
火锅,重庆巴渝火锅(钟家村店)
湖北菜,桃花醉小酒馆(香港路店)
面包甜点,一点点
粤菜,湖北三五醇一楼
面包甜点,莫奈花园(西北湖店)
东南亚菜,娘惹裙厨(银泰创意城店)
小吃快餐,严老幺烧麦(前进四路店)
西餐,秀玉红茶坊(永旺梦乐城店)
川菜,蜀道川菜馆
西餐,必胜客(武商店)
面包甜点,Ice Paris冰雪派瑞丝炒冰专门店(...
西餐,半秋山西餐厅(泛海城市广场店)
火锅,四季恋锅(新世界国贸店)
川菜,炭舍.炭火干锅(凯德西城店)
面包甜点,minuit pâtisserie 深夜法式甜品
烧烤,韩江道木炭烤肉(M+购物中心店)
海鲜,蟹煲王·肉蟹煲(新佳丽时尚广场...
川菜,探鱼(凯德广场西城店)
湖北菜,鱼头泡饭
湖北菜,湖锦酒楼·烤鸭坊
其他,Mi Tea 弥茶(凯德西城店)
日本料理,和风蟹之屋(壹方购物中心店)
海鲜,船老大·海陆餐厅(汉商21世纪中...
日本料理,仓桥家精致日式料理(新世界百货...
火锅,醉太羊火锅(群星城店)
湖北菜,九头鹰家宴
咖啡厅,NOTHING咖啡体验馆
湖北菜,粗茶淡饭·汉口私厨
烧烤,韩屋村(汉口城市广场店)
粤菜,ki香港茶餐厅(青山众圆店)
江浙菜,上海小南国(天地店)
西餐,必胜客(凯德1818店)
面包甜点,Godiva(天地)
西餐,菲尼斯低温轻食料理
粤菜,咖喱荣
西餐,秀玉红茶坊(世贸广场店)
小吃快餐,花子牛肉
其他,国际大巴扎新疆文化餐厅
咖啡厅,BIG COFFEE 大咖啡(汉街店)
西餐,NOI诺意意大利餐厅(花园道店)
西餐,半秋山西餐厅(鲁巷广场购物中心...
东南亚菜,曼步城中城(壹方购物中心店)
江浙菜,外婆家(世界城广场店)
火锅,袁老四火锅(虎泉店)
火锅,金桂皇朝.点心火锅专门店
自助餐,万达瑞华美食汇全日自助餐厅
海鲜,杨叔叔的小海鲜(汉口城市广场店)
日本料理,满味未满长崎居酒屋(武汉国际广...
西餐,sue餐厅
日本料理,顶屋咖喱总店
火锅,麻辣英雄重庆老火锅(江汉路店)
江浙菜,METOOCATE米桃餐厅(循礼门M+店)
小吃快餐,鬼味炸炸(武汉总店)
火锅,義码头火锅店
湖北菜,深巷口味馆(后湖店)
烧烤,酷多喜韩式炭火烤肉(银泰创意城...
咖啡厅,猫的天空之城概念书店(昙华林店)
创意菜,良古艺术主题餐厅(凯德西城店)
烧烤,亮亮烧烤(光谷软件园店)
韩国料理,彩涩拾光(中南朗汇店)
烧烤,三胖炸炸
私房菜,宴东湖
西餐,Aegean blue希腊餐厅
小吃快餐,和府捞面(群光广场店)
日本料理,仓桥家精致日式料理(大洋百货店)
卤味,精武路第一家(总店)
面包甜点,香草荚(凯德广场.1818店)
江浙菜,胖哥俩肉蟹煲(街道口店)
西餐,秀玉红茶坊(汉商21世纪中心店)
日本料理,牛之炭黑毛和牛烧肉专门店(新华...
西餐,半秋山西餐厅(南湖店)
粤菜,品味·南丫(壹方购物中心店)
面包甜点,惷熹点心
湖北菜,三五醇欧洲花园酒店(三楼店)
小龙虾,8号虾馆(徐东店)
日本料理,青空日本料理
其他,凯撒尔新疆特色主题餐厅(青山店)
创意菜,天朗莫名堂餐厅(江汉路店)
烧烤,老街烧烤(宗关水厂店)
西餐,秀玉红茶坊(汉街店)
粤菜,稻香海鲜火锅酒家(武汉摩尔城店)
湖北菜,味发现(大武汉1911店)
川菜,味满堂川菜馆(二七路店)
西餐,秀玉红茶坊(南国南湖城市广场店)
火锅,妙厨老爹泉水蒸汽石锅鱼
火锅,红鼎豆捞(临江大道店)
其他,荷花亭中餐厅(国广店)
西餐,秀玉红茶坊(销品茂店)
火锅,辣员外重庆老火锅(楚河汉街店)
日本料理,黛樱料理(汉口店)
家常菜,刘胖子家常菜(中央花园店)
湘菜,颐和尚景园林生态酒店
烧烤,聊烧(凯德1818广场店)
日本料理,顺·壹赞烧肉町
西餐,阿妮叶李(光谷天地店)
咖啡厅,CasaLuna下午茶(东沙旗舰店)
小龙虾,8号虾馆(大智路店)
日本料理,柚彩自助料理(丸美分店)
湖北菜,福宝漠北味坊(广埠屯店)
日本料理,花火和食
西餐,伊莉维尔(壹方购物中心店)
创意菜,炻玖馆
川菜,老房子春江花月民风酒楼
火锅,小尾羊火锅酒楼
火锅,魏少侠老火锅(汉街总店)
韩国料理,釜山火炉(新佳丽时尚广场店)
湖北菜,荷花亭中餐厅(中商广场店)
烧烤,炻肉堂(万达广场店)
西餐,汉堡王(武汉群星城店)
自助餐,万科君澜臻选自助餐厅
火锅,成都小郡肝砂锅串串香(珞狮北路...
烧烤,客串先生烤吧(客串先生胜利街店)
面包甜点,Allo喂法式甜点
火锅,小龙坎火锅(概念店)
西餐,WIN HOUSE(壹方天地店)
日本料理,和创意料理
面包甜点,莫奈花园(武汉天地店)
粤菜,冰翡翠茶餐厅(徐东店)
小龙虾,麻小麻辣诱惑(国际广场店)
火锅,勿相忘串串香
其他,芽儿花食(光谷德国风情街店)
西餐,半秋山西餐厅(龙阳大洋店)
烧烤,后山羊排(百瑞景店)
面包甜点,许个愿吧(古田凯德店)
烧烤,周末铺子炭火烤肉(新华小路店)
东南亚菜,棠越法式越南餐厅(凯德广场.1818...
湖北菜,非醉味觉驿站
湖北菜,亢龙太子酒轩(雄楚大道店)
西餐,秀玉红茶坊(新华店)
湖北菜,十年(摩尔城店)
火锅,炭庐炭火干锅(经开万达店)
火锅,口口一串吧
江浙菜,南京大牌档(世界城广场店)
粤菜,广东海鹏醉鹅(长丰店)
西餐,PizzaExpress马上诺(武汉国广店)
面包甜点,初代宇治抹茶(江汉路店)
西餐,秀玉红茶坊(银泰百货店)
西餐,花园路No.11
川菜,探鱼(群星城店)
西餐,Henjoyment 和(食集)
火锅,大龙火锅(万松园店)
面包甜点,蜜时cake
湖北菜,老村长私募菜(发展大道店)
火锅,永洪串串香(武体店)
日本料理,吾麦·博多豚骨拉面
日本料理,吾行君日式精致料理(武商众圆广...
西餐,高乐雅澳式咖餐厅(花园道店)
面包甜点,西尾抹茶
湖北菜,老村长私募菜(百步亭店)
韩国料理,大本家真碳烤肉(光谷天地店)
火锅,捞旺盛哥锅物料理(永旺梦乐城店)
火锅,捞旺盛哥锅物料理(后湖店)
烧烤,跨界Brother烧烤
火锅,勿相忘串串香(徐东店)
西餐,绿茵阁西餐厅(光谷天地店)
火锅,鼎鼎潮牛潮汕牛肉火锅(洪山广场...
湖北菜,辣吗私厨(江汉路店)
日本料理,仓桥家精致日式料理(销品茂店)
火锅,红鼎豆捞(京汉店)
西餐,秀玉红茶坊(凯德广场店)
西餐,沙漠月光 desert moonlight(理工...
江浙菜,珈境餐厅(东方万豪店)
西餐,不止是咖啡(光谷德国风情街店)
火锅,海底捞火锅(街道口银泰店)
湖北菜,粗茶淡饭·水墨兰亭
粤菜,T8餐厅(奥山世纪城店)
火锅,捞旺盛哥锅物料理(奥山店)
江浙菜,胖哥俩肉蟹煲(M+店)
烧烤,炭烤家
烧烤,霄汉羊排(雪松路1店)
日本料理,一心创作料理屋(南国·首义汇店)
火锅,成都钢管厂五区小郡肝串串(潮流...
面包甜点,初代宇治抹茶(武胜凯德店)
西餐,秀玉红茶坊(司门口店)
西餐,玩食分子料理(花园道店)
火锅,青石玖宫(花园道店)
湖北菜,湖锦酒楼(八一路店)
火锅,烫锅鲜砂锅串串(江汉路店)
小龙虾,柳公子香辣虾蟹馆
家常菜,刘胖子家常菜(古田四路店)
烧烤,火酷山水晶烤肉
火锅,捞旺盛哥锅物料理(王家湾店)
创意菜,胡桃里音乐酒馆(昙华林店)
日本料理,牛膳日式烧肉
湘菜,籁湘(风光村店)
烧烤,401烤肉铺(汉商21世纪中心店)
湘菜,神仙钵土菜馆
湖北菜,丽小馆·家料理(武商众圆广场店)
西餐,MEAT UP
西餐,必胜客(奥山店)
日本料理,元气寿司(群光广场店)
日本料理,久苑日式烧肉(凯德广场店)
西餐,RS咖啡西餐酒吧(万科店)
烧烤,亮亮烧烤(街道口店)
川菜,花溪小镇
西餐,半秋山西餐厅(万达广场店)
西餐,love....in餐吧(银泰创意城店)
自助餐,武汉香格里拉香苑自助餐厅
面包甜点,燕遇糖水
日本料理,大渔铁板烧(花园道店)
湘菜,蛙小侠(凯德西城店)
其他,楼兰新疆主题餐厅(菱角湖万达店)
火锅,小龙坎火锅(武汉总店)
烧烤,马一洒烧烤
烧烤,烤古屋烧烤酒屋(洞庭街店)
日本料理,仓桥家精致日式料理(世贸广场店)
创意菜,良古艺术主题餐厅(百瑞景店)
面包甜点,KALEX法式甜品(大武汉1911店)
面包甜点,PETIT PARIS 小巴黎(凯德店)
湖北菜,辣吗私厨(南国北都城市广场店)
火锅,蓉城老院火锅(街道口店)
湖北菜,荷花亭中餐厅(菱角湖店)
自助餐,锅吉畅吃乐(新佳丽时尚广场店)
川菜,眉州东坡(凯德1818店)
面包甜点,十二月December eve
海鲜,沈记烧烤海鲜(江汉二路店)
西餐,绿茵阁西餐厅(新唐万科广场店)
湘菜,老灶壁(万松园店)
烧烤,韩宫宴炭火烤肉(永旺梦乐城店)
其他,北京羲和雅苑烤鸭坊(壹方店)
日本料理,神田烧肉
西餐,西堤厚牛排(群光广场店)
日本料理,仓桥家精致日式料理(大洋龙阳店)
西餐,花吃创意融合餐厅(南国昙华林店)
面包甜点,原麦山丘(武广店)
火锅,炭庐炭火干锅(海天广场店)
海鲜,余子海产
其他,天一朴素(天一素食馆)
湖北菜,谢先生餐厅(外滩店)
海鲜,大圣甲(总店)
川菜,俏江南(武汉国际广场店)
小龙虾,巴厘龙虾(万松园二店)
西餐,最披萨(武汉国际广场店)
其他,肆拾玖
火锅,蜀大侠火锅(汉街店)
火锅,陈记顺河牛肉店(万达广场店)
西餐,必胜客(佰港城店)
日本料理,立山日本料理(万科店)
日本料理,仓桥家精致日式料理(南国北都城...
海鲜,粗茶淡饭·蒸鲜(泛海店)
西餐,美拉维苏披萨(创意城店)
西餐,必胜客(凯德广场店)
西餐,伊莉维尔烘焙餐厅(武汉国际广场...
火锅,捞旺盛哥锅物料理(绿地店)
面包甜点,蜜时cake(汉口店)
日本料理,小仓匠心和食(街道口店)
西餐,必胜客(徐东大道店)
其他,楼兰新疆主题餐厅(M+购物中心店)
面包甜点,初代宇治抹茶(凯德西城店)
面包甜点,自由之丘
湖北菜,龜龍片甲(总店)
日本料理,将太无二(凯德1818餐厅)
川菜,不二鱼(光谷天地店)
小龙虾,一棠龙虾(万松园店)
湖北菜,粗茶淡饭·茶余饭后(泛海店)
小吃快餐,叼炸天
面包甜点,张爱施艺术西点(汉街店)
烧烤,虎子烧烤
湖北菜,大胤艺术餐厅·酒艺术馆
小龙虾,巴厘龙虾(音乐学院店)
西餐,半秋山西餐厅(钟家村店)
火锅,鱼鲜鱻云南草帽蒸汽石锅鱼(武汉...
西餐,La Sicilia西西里意式餐厅
火锅,鼎香砂锅串串
韩国料理,青瓦炭韩潮烤肉(花园道店)
湖北菜,湖锦酒楼(锦江店)
面包甜点,Thaimi
韩国料理,首尔厨房(SEOUL KITCHEN)
西餐,半秋山西餐厅(西园店)
其他,北京羲和雅苑烤鸭坊(汉街店)
面包甜点,聪少甜品(菱角湖店)
家常菜,刘胖子家常菜(黄陂街总店)
西餐,moose tea house
海鲜,品蒸(乐都汇店)
西餐,PixelCoffee
火锅,蜀大侠火锅(武汉旗舰店)
西餐,半秋山西餐厅(南国西汇城市广场...
日本料理,井圣日膳凯德店(凯德广场店)
火锅,牛很鲜潮汕牛肉火锅(凯德广场.18...
其他,尝久蔬食CHANGO(新世界百货店)
小龙虾,巴厘龙虾(石牌岭店)
海鲜,虾先森的蟹
火锅,骉骉老火锅
自助餐,龙汀和风料理自助餐
湘菜,口味堂(机场河店)
烧烤,虾神烧烤
湖北菜,湖锦酒楼(菱角湖万达广场店)
湖北菜,粗茶淡饭·兰亭别院
日本料理,万达瑞华酒店·和餐厅
火锅,川西坝子火锅(俏龍门江汉路3店)
创意菜,三拾三餐(世界城广场店)
西餐,秀玉红茶坊(钟家村店)
小龙虾,虾皇直营店(虎泉店)
湘菜,湘遇湖湘小馆
韩国料理,百利佳创意餐厅(佳丽广场店)
烧烤,黑皮烧烤
海鲜,启鲜海鲜餐厅
韩国料理,轻烧·韩都烤肉(万达广场店)
小吃快餐,馋艺堂(花园道店)
火锅,捞旺盛哥锅物料理(街道口新世界...
烧烤,猫爪料理
烧烤,韩江道木炭烤肉(壹方购物中心店)
西餐,悦心集
自助餐,小小河边鱼
面包甜点,小森林西点手作
西餐,千千寻比萨·MISS QIAN(惠济一路...
日本料理,King大志日式烤肉(大智路店)
湖北菜,爱虾餐厅
湖北菜,湖锦酒楼(国宴店)
日本料理,犇牛道(日式燒肉專門店)
海鲜,粗茶淡饭·蒸鲜(沿江店)
日本料理,黑店·日式酒场
日本料理,井圣日膳(西园店)
湖北菜,辣吗私厨(武商众圆广场店)
西餐,peace&love(和平与爱)
其他,尝久蔬食CHANGO(大武汉1911店)
